"","X","Data","EBA.US48.ALL.D.H","Year","day","month","hour","wday","value"
"25595","",2018-06-01 08:00:00,508349,2018,1,6,8,22,508349
"25596","",2018-06-01 09:00:00,533591,2018,1,6,9,22,533591
"25597","",2018-06-01 10:00:00,556561,2018,1,6,10,22,556561
"25598","",2018-06-01 11:00:00,579776,2018,1,6,11,22,579776
"25599","",2018-06-01 12:00:00,593651,2018,1,6,12,22,593651
"25600","",2018-06-01 13:00:00,604062,2018,1,6,13,22,604062
"25601","",2018-06-01 14:00:00,610955,2018,1,6,14,22,610955
"25602","",2018-06-01 15:00:00,611891,2018,1,6,15,22,611891
"25603","",2018-06-01 16:00:00,604005,2018,1,6,16,22,604005
"25604","",2018-06-01 17:00:00,588290,2018,1,6,17,22,588290
"25605","",2018-06-01 18:00:00,570904,2018,1,6,18,22,570904
"25606","",2018-06-01 19:00:00,554578,2018,1,6,19,22,554578
"25607","",2018-06-01 20:00:00,529638,2018,1,6,20,22,529638
"25608","",2018-06-01 21:00:00,497255,2018,1,6,21,22,497255
"25609","",2018-06-01 22:00:00,464588,2018,1,6,22,22,464588
"25610","",2018-06-01 23:00:00,435445,2018,1,6,23,22,435445
"25611","",2018-06-02 00:00:00,412913,2018,2,6,0,22,412913
"25612","",2018-06-02 01:00:00,396732,2018,2,6,1,22,396732
"25613","",2018-06-02 02:00:00,384432,2018,2,6,2,22,384432
"25614","",2018-06-02 03:00:00,383058,2018,2,6,3,22,383058
"25615","",2018-06-02 04:00:00,383362,2018,2,6,4,22,383362
"25616","",2018-06-02 05:00:00,393143,2018,2,6,5,22,393143
"25617","",2018-06-02 06:00:00,413130,2018,2,6,6,22,413130
"25618","",2018-06-02 07:00:00,440074,2018,2,6,7,22,440074
"25619","",2018-06-02 08:00:00,468752,2018,2,6,8,22,468752
"25620","",2018-06-02 09:00:00,495958,2018,2,6,9,22,495958
"25621","",2018-06-02 10:00:00,518396,2018,2,6,10,22,518396
"25622","",2018-06-02 11:00:00,536205,2018,2,6,11,22,536205
"25623","",2018-06-02 12:00:00,550285,2018,2,6,12,22,550285
"25624","",2018-06-02 13:00:00,561460,2018,2,6,13,22,561460
"25625","",2018-06-02 14:00:00,568893,2018,2,6,14,22,568893
"25626","",2018-06-02 15:00:00,572181,2018,2,6,15,22,572181
"25627","",2018-06-02 16:00:00,569102,2018,2,6,16,22,569102
"25628","",2018-06-02 17:00:00,558747,2018,2,6,17,22,558747
"25629","",2018-06-02 18:00:00,545892,2018,2,6,18,22,545892
"25630","",2018-06-02 19:00:00,533592,2018,2,6,19,22,533592
"25631","",2018-06-02 20:00:00,510311,2018,2,6,20,22,510311
"25632","",2018-06-02 21:00:00,481787,2018,2,6,21,22,481787
"25633","",2018-06-02 22:00:00,450986,2018,2,6,22,22,450986
"25634","",2018-06-02 23:00:00,422822,2018,2,6,23,22,422822
"25635","",2018-06-03 00:00:00,400111,2018,3,6,0,22,400111
"25636","",2018-06-03 01:00:00,384145,2018,3,6,1,22,384145
"25637","",2018-06-03 02:00:00,373150,2018,3,6,2,22,373150
"25638","",2018-06-03 03:00:00,367053,2018,3,6,3,22,367053
"25639","",2018-06-03 04:00:00,364195,2018,3,6,4,22,364195
"25640","",2018-06-03 05:00:00,369368,2018,3,6,5,22,369368
"25641","",2018-06-03 06:00:00,387112,2018,3,6,6,22,387112
"25642","",2018-06-03 07:00:00,408536,2018,3,6,7,22,408536
"25643","",2018-06-03 08:00:00,433615,2018,3,6,8,22,433615
"25644","",2018-06-03 09:00:00,457848,2018,3,6,9,22,457848
"25645","",2018-06-03 10:00:00,478898,2018,3,6,10,22,478898
"25646","",2018-06-03 11:00:00,497248,2018,3,6,11,22,497248
"25647","",2018-06-03 12:00:00,511874,2018,3,6,12,22,511874
"25648","",2018-06-03 13:00:00,523874,2018,3,6,13,22,523874
"25649","",2018-06-03 14:00:00,534130,2018,3,6,14,22,534130
"25650","",2018-06-03 15:00:00,542367,2018,3,6,15,22,542367
"25651","",2018-06-03 16:00:00,544249,2018,3,6,16,22,544249
"25652","",2018-06-03 17:00:00,538150,2018,3,6,17,22,538150
"25653","",2018-06-03 18:00:00,528266,2018,3,6,18,22,528266
"25654","",2018-06-03 19:00:00,515198,2018,3,6,19,22,515198
"25655","",2018-06-03 20:00:00,490788,2018,3,6,20,22,490788
"25656","",2018-06-03 21:00:00,459765,2018,3,6,21,22,459765
"25657","",2018-06-03 22:00:00,428974,2018,3,6,22,22,428974
"25658","",2018-06-03 23:00:00,402071,2018,3,6,23,22,402071
"25659","",2018-06-04 00:00:00,381215,2018,4,6,0,23,381215
"25660","",2018-06-04 01:00:00,368481,2018,4,6,1,23,368481
"25661","",2018-06-04 02:00:00,363438,2018,4,6,2,23,363438
"25662","",2018-06-04 03:00:00,370366,2018,4,6,3,23,370366
"25663","",2018-06-04 04:00:00,384951,2018,4,6,4,23,384951
"25664","",2018-06-04 05:00:00,406287,2018,4,6,5,23,406287
"25665","",2018-06-04 06:00:00,428341,2018,4,6,6,23,428341
"25666","",2018-06-04 07:00:00,448737,2018,4,6,7,23,448737
"25667","",2018-06-04 08:00:00,470874,2018,4,6,8,23,470874
"25668","",2018-06-04 09:00:00,491253,2018,4,6,9,23,491253
"25669","",2018-06-04 10:00:00,508814,2018,4,6,10,23,508814
"25670","",2018-06-04 11:00:00,525808,2018,4,6,11,23,525808
"25671","",2018-06-04 12:00:00,541865,2018,4,6,12,23,541865
"25672","",2018-06-04 13:00:00,555257,2018,4,6,13,23,555257
"25673","",2018-06-04 14:00:00,565853,2018,4,6,14,23,565853
"25674","",2018-06-04 15:00:00,572558,2018,4,6,15,23,572558
"25675","",2018-06-04 16:00:00,571293,2018,4,6,16,23,571293
"25676","",2018-06-04 17:00:00,561919,2018,4,6,17,23,561919
"25677","",2018-06-04 18:00:00,548092,2018,4,6,18,23,548092
"25678","",2018-06-04 19:00:00,533179,2018,4,6,19,23,533179
"25679","",2018-06-04 20:00:00,507111,2018,4,6,20,23,507111
"25680","",2018-06-04 21:00:00,472319,2018,4,6,21,23,472319
"25681","",2018-06-04 22:00:00,439194,2018,4,6,22,23,439194
"25682","",2018-06-04 23:00:00,410208,2018,4,6,23,23,410208
"25683","",2018-06-05 00:00:00,389023,2018,5,6,0,23,389023
"25684","",2018-06-05 01:00:00,375653,2018,5,6,1,23,375653
"25685","",2018-06-05 02:00:00,369589,2018,5,6,2,23,369589
"25686","",2018-06-05 03:00:00,374283,2018,5,6,3,23,374283
"25687","",2018-06-05 04:00:00,389073,2018,5,6,4,23,389073
"25688","",2018-06-05 05:00:00,408555,2018,5,6,5,23,408555
"25689","",2018-06-05 06:00:00,427873,2018,5,6,6,23,427873
"25690","",2018-06-05 07:00:00,449028,2018,5,6,7,23,449028
"25691","",2018-06-05 08:00:00,470837,2018,5,6,8,23,470837
"25692","",2018-06-05 09:00:00,491375,2018,5,6,9,23,491375
"25693","",2018-06-05 10:00:00,509974,2018,5,6,10,23,509974
"25694","",2018-06-05 11:00:00,526433,2018,5,6,11,23,526433
"25695","",2018-06-05 12:00:00,541299,2018,5,6,12,23,541299
"25696","",2018-06-05 13:00:00,552540,2018,5,6,13,23,552540
"25697","",2018-06-05 14:00:00,561498,2018,5,6,14,23,561498
"25698","",2018-06-05 15:00:00,567080,2018,5,6,15,23,567080
"25699","",2018-06-05 16:00:00,564649,2018,5,6,16,23,564649
"25700","",2018-06-05 17:00:00,555620,2018,5,6,17,23,555620
"25701","",2018-06-05 18:00:00,543228,2018,5,6,18,23,543228
"25702","",2018-06-05 19:00:00,529218,2018,5,6,19,23,529218
"25703","",2018-06-05 20:00:00,504828,2018,5,6,20,23,504828
"25704","",2018-06-05 21:00:00,472052,2018,5,6,21,23,472052
"25705","",2018-06-05 22:00:00,440576,2018,5,6,22,23,440576
"25706","",2018-06-05 23:00:00,414403,2018,5,6,23,23,414403
"25707","",2018-06-06 00:00:00,392623,2018,6,6,0,23,392623
"25708","",2018-06-06 01:00:00,378875,2018,6,6,1,23,378875
"25709","",2018-06-06 02:00:00,373289,2018,6,6,2,23,373289
"25710","",2018-06-06 03:00:00,376888,2018,6,6,3,23,376888
"25711","",2018-06-06 04:00:00,390659,2018,6,6,4,23,390659
"25712","",2018-06-06 05:00:00,409494,2018,6,6,5,23,409494
"25713","",2018-06-06 06:00:00,429901,2018,6,6,6,23,429901
"25714","",2018-06-06 07:00:00,451141,2018,6,6,7,23,451141
"25715","",2018-06-06 08:00:00,473286,2018,6,6,8,23,473286
"25716","",2018-06-06 09:00:00,495079,2018,6,6,9,23,495079
"25717","",2018-06-06 10:00:00,514979,2018,6,6,10,23,514979
"25718","",2018-06-06 11:00:00,532443,2018,6,6,11,23,532443
"25719","",2018-06-06 12:00:00,548465,2018,6,6,12,23,548465
"25720","",2018-06-06 13:00:00,561808,2018,6,6,13,23,561808
"25721","",2018-06-06 14:00:00,572561,2018,6,6,14,23,572561
"25722","",2018-06-06 15:00:00,578023,2018,6,6,15,23,578023
"25723","",2018-06-06 16:00:00,576662,2018,6,6,16,23,576662
"25724","",2018-06-06 17:00:00,567615,2018,6,6,17,23,567615
"25725","",2018-06-06 18:00:00,554735,2018,6,6,18,23,554735
"25726","",2018-06-06 19:00:00,540391,2018,6,6,19,23,540391
"25727","",2018-06-06 20:00:00,515728,2018,6,6,20,23,515728
"25728","",2018-06-06 21:00:00,481654,2018,6,6,21,23,481654
"25729","",2018-06-06 22:00:00,448281,2018,6,6,22,23,448281
"25730","",2018-06-06 23:00:00,417441,2018,6,6,23,23,417441
"25731","",2018-06-07 00:00:00,395757,2018,7,6,0,23,395757
"25732","",2018-06-07 01:00:00,379881,2018,7,6,1,23,379881
"25733","",2018-06-07 02:00:00,375866,2018,7,6,2,23,375866
"25734","",2018-06-07 03:00:00,378925,2018,7,6,3,23,378925
"25735","",2018-06-07 04:00:00,393039,2018,7,6,4,23,393039
"25736","",2018-06-07 05:00:00,412381,2018,7,6,5,23,412381
"25737","",2018-06-07 06:00:00,434411,2018,7,6,6,23,434411
"25738","",2018-06-07 07:00:00,458581,2018,7,6,7,23,458581
"25739","",2018-06-07 08:00:00,484966,2018,7,6,8,23,484966
"25740","",2018-06-07 09:00:00,509486,2018,7,6,9,23,509486
"25741","",2018-06-07 10:00:00,533545,2018,7,6,10,23,533545
"25742","",2018-06-07 11:00:00,553975,2018,7,6,11,23,553975
"25743","",2018-06-07 12:00:00,573721,2018,7,6,12,23,573721
"25744","",2018-06-07 13:00:00,586351,2018,7,6,13,23,586351
"25745","",2018-06-07 14:00:00,597196,2018,7,6,14,23,597196
"25746","",2018-06-07 15:00:00,601485,2018,7,6,15,23,601485
"25747","",2018-06-07 16:00:00,596232,2018,7,6,16,23,596232
"25748","",2018-06-07 17:00:00,583233,2018,7,6,17,23,583233
"25749","",2018-06-07 18:00:00,566678,2018,7,6,18,23,566678
"25750","",2018-06-07 19:00:00,552724,2018,7,6,19,23,552724
"25751","",2018-06-07 20:00:00,526853,2018,7,6,20,23,526853
"25752","",2018-06-07 21:00:00,491819,2018,7,6,21,23,491819
"25753","",2018-06-07 22:00:00,456322,2018,7,6,22,23,456322
"25754","",2018-06-07 23:00:00,426658,2018,7,6,23,23,426658
"25755","",2018-06-08 00:00:00,404589,2018,8,6,0,23,404589
"25756","",2018-06-08 01:00:00,389253,2018,8,6,1,23,389253
"25757","",2018-06-08 02:00:00,381493,2018,8,6,2,23,381493
"25758","",2018-06-08 03:00:00,384393,2018,8,6,3,23,384393
"25759","",2018-06-08 04:00:00,397490,2018,8,6,4,23,397490
"25760","",2018-06-08 05:00:00,416354,2018,8,6,5,23,416354
"25761","",2018-06-08 06:00:00,438924,2018,8,6,6,23,438924
"25762","",2018-06-08 07:00:00,465279,2018,8,6,7,23,465279
"25763","",2018-06-08 08:00:00,495015,2018,8,6,8,23,495015
"25764","",2018-06-08 09:00:00,523239,2018,8,6,9,23,523239
"25765","",2018-06-08 10:00:00,548397,2018,8,6,10,23,548397
"25766","",2018-06-08 11:00:00,570133,2018,8,6,11,23,570133
"25767","",2018-06-08 12:00:00,586580,2018,8,6,12,23,586580
"25768","",2018-06-08 13:00:00,593825,2018,8,6,13,23,593825
"25769","",2018-06-08 14:00:00,601870,2018,8,6,14,23,601870
"25770","",2018-06-08 15:00:00,603095,2018,8,6,15,23,603095
"25771","",2018-06-08 16:00:00,595653,2018,8,6,16,23,595653
"25772","",2018-06-08 17:00:00,581413,2018,8,6,17,23,581413
"25773","",2018-06-08 18:00:00,565785,2018,8,6,18,23,565785
"25774","",2018-06-08 19:00:00,550366,2018,8,6,19,23,550366
"25775","",2018-06-08 20:00:00,526488,2018,8,6,20,23,526488
"25776","",2018-06-08 21:00:00,493417,2018,8,6,21,23,493417
"25777","",2018-06-08 22:00:00,461229,2018,8,6,22,23,461229
"25778","",2018-06-08 23:00:00,431993,2018,8,6,23,23,431993
"25779","",2018-06-09 00:00:00,407517,2018,9,6,0,23,407517
"25780","",2018-06-09 01:00:00,390466,2018,9,6,1,23,390466
"25781","",2018-06-09 02:00:00,379781,2018,9,6,2,23,379781
"25782","",2018-06-09 03:00:00,375574,2018,9,6,3,23,375574
"25783","",2018-06-09 04:00:00,376466,2018,9,6,4,23,376466
"25784","",2018-06-09 05:00:00,384598,2018,9,6,5,23,384598
"25785","",2018-06-09 06:00:00,404872,2018,9,6,6,23,404872
"25786","",2018-06-09 07:00:00,434020,2018,9,6,7,23,434020
"25787","",2018-06-09 08:00:00,466273,2018,9,6,8,23,466273
"25788","",2018-06-09 09:00:00,496764,2018,9,6,9,23,496764
"25789","",2018-06-09 10:00:00,521305,2018,9,6,10,23,521305
"25790","",2018-06-09 11:00:00,539440,2018,9,6,11,23,539440
"25791","",2018-06-09 12:00:00,551405,2018,9,6,12,23,551405
"25792","",2018-06-09 13:00:00,558424,2018,9,6,13,23,558424
"25793","",2018-06-09 14:00:00,564275,2018,9,6,14,23,564275
"25794","",2018-06-09 15:00:00,566817,2018,9,6,15,23,566817
"25795","",2018-06-09 16:00:00,562381,2018,9,6,16,23,562381
"25796","",2018-06-09 17:00:00,550773,2018,9,6,17,23,550773
"25797","",2018-06-09 18:00:00,537287,2018,9,6,18,23,537287
"25798","",2018-06-09 19:00:00,524235,2018,9,6,19,23,524235
"25799","",2018-06-09 20:00:00,503978,2018,9,6,20,23,503978
"25800","",2018-06-09 21:00:00,476592,2018,9,6,21,23,476592
"25801","",2018-06-09 22:00:00,447769,2018,9,6,22,23,447769
"25802","",2018-06-09 23:00:00,421113,2018,9,6,23,23,421113
"25803","",2018-06-10 00:00:00,399509,2018,10,6,0,23,399509
"25804","",2018-06-10 01:00:00,384138,2018,10,6,1,23,384138
"25805","",2018-06-10 02:00:00,373832,2018,10,6,2,23,373832
"25806","",2018-06-10 03:00:00,368756,2018,10,6,3,23,368756
"25807","",2018-06-10 04:00:00,366406,2018,10,6,4,23,366406
"25808","",2018-06-10 05:00:00,372441,2018,10,6,5,23,372441
"25809","",2018-06-10 06:00:00,389537,2018,10,6,6,23,389537
"25810","",2018-06-10 07:00:00,415905,2018,10,6,7,23,415905
"25811","",2018-06-10 08:00:00,444138,2018,10,6,8,23,444138
"25812","",2018-06-10 09:00:00,470053,2018,10,6,9,23,470053
"25813","",2018-06-10 10:00:00,492178,2018,10,6,10,23,492178
"25814","",2018-06-10 11:00:00,509848,2018,10,6,11,23,509848
"25815","",2018-06-10 12:00:00,522584,2018,10,6,12,23,522584
"25816","",2018-06-10 13:00:00,531733,2018,10,6,13,23,531733
"25817","",2018-06-10 14:00:00,538758,2018,10,6,14,23,538758
"25818","",2018-06-10 15:00:00,544434,2018,10,6,15,23,544434
"25819","",2018-06-10 16:00:00,544499,2018,10,6,16,23,544499
"25820","",2018-06-10 17:00:00,538003,2018,10,6,17,23,538003
"25821","",2018-06-10 18:00:00,528886,2018,10,6,18,23,528886
"25822","",2018-06-10 19:00:00,519170,2018,10,6,19,23,519170
"25823","",2018-06-10 20:00:00,498988,2018,10,6,20,23,498988
"25824","",2018-06-10 21:00:00,471430,2018,10,6,21,23,471430
"25825","",2018-06-10 22:00:00,441933,2018,10,6,22,23,441933
"25826","",2018-06-10 23:00:00,417598,2018,10,6,23,23,417598
"25827","",2018-06-11 00:00:00,398015,2018,11,6,0,24,398015
"25828","",2018-06-11 01:00:00,385703,2018,11,6,1,24,385703
"25829","",2018-06-11 02:00:00,380415,2018,11,6,2,24,380415
"25830","",2018-06-11 03:00:00,385108,2018,11,6,3,24,385108
"25831","",2018-06-11 04:00:00,401675,2018,11,6,4,24,401675
"25832","",2018-06-11 05:00:00,424256,2018,11,6,5,24,424256
"25833","",2018-06-11 06:00:00,447313,2018,11,6,6,24,447313
"25834","",2018-06-11 07:00:00,471302,2018,11,6,7,24,471302
"25835","",2018-06-11 08:00:00,495400,2018,11,6,8,24,495400
"25836","",2018-06-11 09:00:00,517191,2018,11,6,9,24,517191
"25837","",2018-06-11 10:00:00,535656,2018,11,6,10,24,535656
"25838","",2018-06-11 11:00:00,552030,2018,11,6,11,24,552030
"25839","",2018-06-11 12:00:00,564453,2018,11,6,12,24,564453
"25840","",2018-06-11 13:00:00,572537,2018,11,6,13,24,572537
"25841","",2018-06-11 14:00:00,577848,2018,11,6,14,24,577848
"25842","",2018-06-11 15:00:00,579425,2018,11,6,15,24,579425
"25843","",2018-06-11 16:00:00,576286,2018,11,6,16,24,576286
"25844","",2018-06-11 17:00:00,568337,2018,11,6,17,24,568337
"25845","",2018-06-11 18:00:00,557627,2018,11,6,18,24,557627
"25846","",2018-06-11 19:00:00,545485,2018,11,6,19,24,545485
"25847","",2018-06-11 20:00:00,522386,2018,11,6,20,24,522386
"25848","",2018-06-11 21:00:00,489282,2018,11,6,21,24,489282
"25849","",2018-06-11 22:00:00,456535,2018,11,6,22,24,456535
"25850","",2018-06-11 23:00:00,425741,2018,11,6,23,24,425741
"25851","",2018-06-12 00:00:00,404195,2018,12,6,0,24,404195
"25852","",2018-06-12 01:00:00,390714,2018,12,6,1,24,390714
"25853","",2018-06-12 02:00:00,383712,2018,12,6,2,24,383712
"25854","",2018-06-12 03:00:00,386251,2018,12,6,3,24,386251
"25855","",2018-06-12 04:00:00,401267,2018,12,6,4,24,401267
"25856","",2018-06-12 05:00:00,421200,2018,12,6,5,24,421200
"25857","",2018-06-12 06:00:00,441506,2018,12,6,6,24,441506
"25858","",2018-06-12 07:00:00,462949,2018,12,6,7,24,462949
"25859","",2018-06-12 08:00:00,486403,2018,12,6,8,24,486403
"25860","",2018-06-12 09:00:00,508172,2018,12,6,9,24,508172
"25861","",2018-06-12 10:00:00,528209,2018,12,6,10,24,528209
"25862","",2018-06-12 11:00:00,546807,2018,12,6,11,24,546807
"25863","",2018-06-12 12:00:00,562907,2018,12,6,12,24,562907
"25864","",2018-06-12 13:00:00,575463,2018,12,6,13,24,575463
"25865","",2018-06-12 14:00:00,585059,2018,12,6,14,24,585059
"25866","",2018-06-12 15:00:00,591198,2018,12,6,15,24,591198
"25867","",2018-06-12 16:00:00,589558,2018,12,6,16,24,589558
"25868","",2018-06-12 17:00:00,581373,2018,12,6,17,24,581373
"25869","",2018-06-12 18:00:00,570182,2018,12,6,18,24,570182
"25870","",2018-06-12 19:00:00,557055,2018,12,6,19,24,557055
"25871","",2018-06-12 20:00:00,532568,2018,12,6,20,24,532568
"25872","",2018-06-12 21:00:00,497086,2018,12,6,21,24,497086
"25873","",2018-06-12 22:00:00,463578,2018,12,6,22,24,463578
"25874","",2018-06-12 23:00:00,435955,2018,12,6,23,24,435955
"25875","",2018-06-13 00:00:00,413435,2018,13,6,0,24,413435
"25876","",2018-06-13 01:00:00,398881,2018,13,6,1,24,398881
"25877","",2018-06-13 02:00:00,391672,2018,13,6,2,24,391672
"25878","",2018-06-13 03:00:00,395755,2018,13,6,3,24,395755
"25879","",2018-06-13 04:00:00,410324,2018,13,6,4,24,410324
"25880","",2018-06-13 05:00:00,431010,2018,13,6,5,24,431010
"25881","",2018-06-13 06:00:00,452366,2018,13,6,6,24,452366
"25882","",2018-06-13 07:00:00,476115,2018,13,6,7,24,476115
"25883","",2018-06-13 08:00:00,501980,2018,13,6,8,24,501980
"25884","",2018-06-13 09:00:00,526984,2018,13,6,9,24,526984
"25885","",2018-06-13 10:00:00,549868,2018,13,6,10,24,549868
"25886","",2018-06-13 11:00:00,573225,2018,13,6,11,24,573225
"25887","",2018-06-13 12:00:00,592223,2018,13,6,12,24,592223
"25888","",2018-06-13 13:00:00,606109,2018,13,6,13,24,606109
"25889","",2018-06-13 14:00:00,615613,2018,13,6,14,24,615613
"25890","",2018-06-13 15:00:00,620272,2018,13,6,15,24,620272
"25891","",2018-06-13 16:00:00,616825,2018,13,6,16,24,616825
"25892","",2018-06-13 17:00:00,606688,2018,13,6,17,24,606688
"25893","",2018-06-13 18:00:00,591624,2018,13,6,18,24,591624
"25894","",2018-06-13 19:00:00,575559,2018,13,6,19,24,575559
"25895","",2018-06-13 20:00:00,548496,2018,13,6,20,24,548496
"25896","",2018-06-13 21:00:00,512413,2018,13,6,21,24,512413
"25897","",2018-06-13 22:00:00,476938,2018,13,6,22,24,476938
"25898","",2018-06-13 23:00:00,447586,2018,13,6,23,24,447586
"25899","",2018-06-14 00:00:00,423524,2018,14,6,0,24,423524
"25900","",2018-06-14 01:00:00,407363,2018,14,6,1,24,407363
"25901","",2018-06-14 02:00:00,399214,2018,14,6,2,24,399214
"25902","",2018-06-14 03:00:00,402526,2018,14,6,3,24,402526
"25903","",2018-06-14 04:00:00,416170,2018,14,6,4,24,416170
"25904","",2018-06-14 05:00:00,435578,2018,14,6,5,24,435578
"25905","",2018-06-14 06:00:00,458117,2018,14,6,6,24,458117
"25906","",2018-06-14 07:00:00,484217,2018,14,6,7,24,484217
"25907","",2018-06-14 08:00:00,512366,2018,14,6,8,24,512366
"25908","",2018-06-14 09:00:00,539626,2018,14,6,9,24,539626
"25909","",2018-06-14 10:00:00,562538,2018,14,6,10,24,562538
"25910","",2018-06-14 11:00:00,584809,2018,14,6,11,24,584809
"25911","",2018-06-14 12:00:00,602205,2018,14,6,12,24,602205
"25912","",2018-06-14 13:00:00,614563,2018,14,6,13,24,614563
"25913","",2018-06-14 14:00:00,623725,2018,14,6,14,24,623725
"25914","",2018-06-14 15:00:00,627417,2018,14,6,15,24,627417
"25915","",2018-06-14 16:00:00,623331,2018,14,6,16,24,623331
"25916","",2018-06-14 17:00:00,612010,2018,14,6,17,24,612010
"25917","",2018-06-14 18:00:00,593610,2018,14,6,18,24,593610
"25918","",2018-06-14 19:00:00,576899,2018,14,6,19,24,576899
"25919","",2018-06-14 20:00:00,549000,2018,14,6,20,24,549000
"25920","",2018-06-14 21:00:00,514268,2018,14,6,21,24,514268
"25921","",2018-06-14 22:00:00,477984,2018,14,6,22,24,477984
"25922","",2018-06-14 23:00:00,446906,2018,14,6,23,24,446906
"25923","",2018-06-15 00:00:00,422875,2018,15,6,0,24,422875
"25924","",2018-06-15 01:00:00,406839,2018,15,6,1,24,406839
"25925","",2018-06-15 02:00:00,398855,2018,15,6,2,24,398855
"25926","",2018-06-15 03:00:00,401192,2018,15,6,3,24,401192
"25927","",2018-06-15 04:00:00,413964,2018,15,6,4,24,413964
"25928","",2018-06-15 05:00:00,433142,2018,15,6,5,24,433142
"25929","",2018-06-15 06:00:00,457286,2018,15,6,6,24,457286
"25930","",2018-06-15 07:00:00,484316,2018,15,6,7,24,484316
"25931","",2018-06-15 08:00:00,513620,2018,15,6,8,24,513620
"25932","",2018-06-15 09:00:00,540338,2018,15,6,9,24,540338
"25933","",2018-06-15 10:00:00,563456,2018,15,6,10,24,563456
"25934","",2018-06-15 11:00:00,583998,2018,15,6,11,24,583998
"25935","",2018-06-15 12:00:00,601085,2018,15,6,12,24,601085
"25936","",2018-06-15 13:00:00,612693,2018,15,6,13,24,612693
"25937","",2018-06-15 14:00:00,620330,2018,15,6,14,24,620330
"25938","",2018-06-15 15:00:00,622969,2018,15,6,15,24,622969
"25939","",2018-06-15 16:00:00,615771,2018,15,6,16,24,615771
"25940","",2018-06-15 17:00:00,600545,2018,15,6,17,24,600545
"25941","",2018-06-15 18:00:00,579641,2018,15,6,18,24,579641
"25942","",2018-06-15 19:00:00,562193,2018,15,6,19,24,562193
"25943","",2018-06-15 20:00:00,537281,2018,15,6,20,24,537281
